"","pmid","pmcid_pmc","pmcid_uid","doi","filename","is_relevant_data","is_relevant_code","article","is_open_data","open_data_category","is_open_code","open_data_statements","open_code_statements","is_success"
"133","32589807","","7361527","10.1002/jdd.12291","PMC 7361527.xml",TRUE,FALSE,"10.1002/jdd.12291",FALSE,"",FALSE,"","",TRUE
"134","32608097","","7361576","10.1111/jopr.13220","PMC 7361576.xml",TRUE,FALSE,"10.1111/jopr.13220",FALSE,"",FALSE,"","",TRUE
"135","32623715","","7361634","10.1002/jdd.12300","PMC 7361634.xml",TRUE,FALSE,"10.1002/jdd.12300",FALSE,"",FALSE,"","",TRUE
"136","32615642","","7362147","10.1111/odi.13526","PMC 7362147.xml",TRUE,FALSE,"10.1111/odi.13526",FALSE,"",FALSE,"","",TRUE
"137","32614499","","7362159","10.1111/odi.13520","PMC 7362159.xml",TRUE,FALSE,"10.1111/odi.13520",FALSE,"",FALSE,"","",TRUE
"138","32777246","","7364142","10.1016/j.joms.2020.07.015","PMC 7364142.xml",TRUE,FALSE,"10.1016/j.joms.2020.07.015",FALSE,"",FALSE,"","",TRUE
"139","32711946","","7365060","10.1016/j.bjoms.2020.07.010","PMC 7365060.xml",TRUE,FALSE,"10.1016/j.bjoms.2020.07.010",FALSE,"",FALSE,"","",TRUE
"140","32745533","","7366104","10.1016/j.joms.2020.07.012","PMC 7366104.xml",TRUE,TRUE,"10.1016/j.joms.2020.07.012",FALSE,"",FALSE,"","",TRUE
"141","32693111","","7368403","10.1016/j.jdent.2020.103434","PMC 7368403.xml",TRUE,FALSE,"10.1016/j.jdent.2020.103434",FALSE,"",FALSE,"","",TRUE
"142","32822615","","7377997","10.1016/j.joms.2020.07.027","PMC 7377997.xml",TRUE,FALSE,"10.1016/j.joms.2020.07.027",FALSE,"",FALSE,"","",TRUE
"143","32802237","","7378155","10.36834/cmej.69322","PMC 7378155.xml",TRUE,FALSE,"10.36834/cmej.69322",FALSE,"",FALSE,"","",TRUE
"144","32710053","","7380139","10.1038/s41415-020-1854-6","PMC 7380139.xml",TRUE,FALSE,"10.1038/s41415-020-1854-6",FALSE,"",FALSE,"","",TRUE
"145","32710056","","7380151","10.1038/s41415-020-1842-x","PMC 7380151.xml",TRUE,TRUE,"10.1038/s41415-020-1842-x",FALSE,"",FALSE,"","",TRUE
"146","32710060","","7380157","10.1038/s41415-020-1924-9","PMC 7380157.xml",TRUE,FALSE,"10.1038/s41415-020-1924-9",FALSE,"",FALSE,"","",TRUE
"147","32710059","","7380159","10.1038/s41415-020-1843-9","PMC 7380159.xml",TRUE,FALSE,"10.1038/s41415-020-1843-9",FALSE,"",FALSE,"","",TRUE
"148","32710064","","7380160","10.1038/s41415-020-1792-3","PMC 7380160.xml",TRUE,TRUE,"10.1038/s41415-020-1792-3",FALSE,"",FALSE,"","",TRUE
"149","32502107","","7382404","10.1097/SCS.0000000000006696","PMC 7382404.xml",TRUE,FALSE,"10.1097/SCS.0000000000006696",FALSE,"",FALSE,"","",TRUE
"150","32541273","","7382405","10.1097/SCS.0000000000006724","PMC 7382405.xml",TRUE,TRUE,"10.1097/SCS.0000000000006724",FALSE,"",FALSE,"","",TRUE
"151","32649560","","7382406","10.1097/SCS.0000000000006753","PMC 7382406.xml",TRUE,FALSE,"10.1097/SCS.0000000000006753",FALSE,"",FALSE,"","",TRUE
"152","32649538","","7382409","10.1097/SCS.0000000000006797","PMC 7382409.xml",TRUE,FALSE,"10.1097/SCS.0000000000006797",FALSE,"",FALSE,"","",TRUE
"153","32472898","","7382410","10.1097/SCS.0000000000006694","PMC 7382410.xml",TRUE,FALSE,"10.1097/SCS.0000000000006694",FALSE,"",FALSE,"","",TRUE
"154","32649566","","7382411","10.1097/SCS.0000000000006798","PMC 7382411.xml",TRUE,FALSE,"10.1097/SCS.0000000000006798",FALSE,"",FALSE,"","",TRUE
"155","32649548","","7382412","10.1097/SCS.0000000000006723","PMC 7382412.xml",TRUE,TRUE,"10.1097/SCS.0000000000006723",FALSE,"",FALSE,"","",TRUE
"156","32649559","","7382413","10.1097/SCS.0000000000006752","PMC 7382413.xml",TRUE,FALSE,"10.1097/SCS.0000000000006752",FALSE,"",FALSE,"","",TRUE
"157","32657995","","7382414","10.1097/SCS.0000000000006844","PMC 7382414.xml",TRUE,FALSE,"10.1097/SCS.0000000000006844",FALSE,"",FALSE,"","",TRUE
"158","32472899","","7382420","10.1097/SCS.0000000000006722","PMC 7382420.xml",TRUE,FALSE,"10.1097/SCS.0000000000006722",FALSE,"",FALSE,"","",TRUE
"159","32811723","","7382926","10.1016/j.bjoms.2020.07.017","PMC 7382926.xml",TRUE,FALSE,"10.1016/j.bjoms.2020.07.017",FALSE,"",FALSE,"","",TRUE
"160","32839075","","7386292","10.1016/j.ajodo.2020.07.014","PMC 7386292.xml",TRUE,TRUE,"10.1016/j.ajodo.2020.07.014",FALSE,"",FALSE,"","",TRUE
"161","32807595","","7392048","10.1016/j.bjoms.2020.07.030","PMC 7392048.xml",TRUE,TRUE,"10.1016/j.bjoms.2020.07.030",FALSE,"",FALSE,"","",TRUE
"162","32900674","","7395630","10.1016/j.ejwf.2020.07.004","PMC 7395630.xml",TRUE,TRUE,"10.1016/j.ejwf.2020.07.004",FALSE,"",FALSE,"","",TRUE
"163","32744907","","7399563","10.1177/0022034520946251","PMC 7399563.xml",TRUE,FALSE,"10.1177/0022034520946251",FALSE,"",FALSE,"","",TRUE
"164","32768366","","7403126","10.1016/j.ejwf.2020.07.001","PMC 7403126.xml",TRUE,FALSE,"10.1016/j.ejwf.2020.07.001",FALSE,"",FALSE,"","",TRUE
"165","32673404","","7404519","10.1002/jdd.12319","PMC 7404519.xml",TRUE,FALSE,"10.1002/jdd.12319",FALSE,"",FALSE,"","",TRUE
"166","32666512","","7404760","10.1002/jdd.12323","PMC 7404760.xml",TRUE,TRUE,"10.1002/jdd.12323",FALSE,"",FALSE,"","",TRUE
"167","32686154","","7404836","10.1002/jdd.12339","PMC 7404836.xml",TRUE,TRUE,"10.1002/jdd.12339",FALSE,"",FALSE,"","",TRUE
"168","32654328","","7404882","10.1111/eje.12561","PMC 7404882.xml",TRUE,FALSE,"10.1111/eje.12561",FALSE,"",FALSE,"","",TRUE
"169","32663338","","7404936","10.1002/jdd.12302","PMC 7404936.xml",TRUE,TRUE,"10.1002/jdd.12302",FALSE,"",FALSE,"","",TRUE
"170","32666559","","7405061","10.1002/jdd.12332","PMC 7405061.xml",TRUE,FALSE,"10.1002/jdd.12332",FALSE,"",FALSE,"","",TRUE
"171","32696473","","7405079","10.1111/odi.13568","PMC 7405079.xml",TRUE,TRUE,"10.1111/odi.13568",FALSE,"",FALSE,"","",TRUE
"172","32706510","","7405138","10.1111/scd.12498","PMC 7405138.xml",TRUE,TRUE,"10.1111/scd.12498",FALSE,"",FALSE,"","",TRUE
"173","32779736","","7405148","10.1111/iej.13368","PMC 7405148.xml",TRUE,TRUE,"10.1111/iej.13368",FALSE,"",FALSE,"","",TRUE
"174","32648989","","7405200","10.1111/eje.12569","PMC 7405200.xml",TRUE,TRUE,"10.1111/eje.12569",FALSE,"",FALSE,"","",TRUE
"175","32700370","","7405394","10.1002/jdd.12310","PMC 7405394.xml",TRUE,FALSE,"10.1002/jdd.12310",FALSE,"",FALSE,"","",TRUE
"176","32666519","","7405409","10.1002/jdd.12322","PMC 7405409.xml",TRUE,FALSE,"10.1002/jdd.12322",FALSE,"",FALSE,"","",TRUE
"177","32666544","","7405490","10.1002/jdd.12326","PMC 7405490.xml",TRUE,FALSE,"10.1002/jdd.12326",FALSE,"",FALSE,"","",TRUE
"178","32828571","","7420613","10.1016/j.bjoms.2020.07.042","PMC 7420613.xml",TRUE,FALSE,"10.1016/j.bjoms.2020.07.042",FALSE,"",FALSE,"","",TRUE
"179","32801323","","7427495","10.1038/s41415-020-1919-6","PMC 7427495.xml",TRUE,FALSE,"10.1038/s41415-020-1919-6",FALSE,"",FALSE,"","",TRUE
"180","32859459","","7428696","10.1016/j.bjoms.2020.08.016","PMC 7428696.xml",TRUE,FALSE,"10.1016/j.bjoms.2020.08.016",FALSE,"",FALSE,"","",TRUE
"181","32818564","","7431398","10.1016/j.joen.2020.08.001","PMC 7431398.xml",TRUE,TRUE,"10.1016/j.joen.2020.08.001",FALSE,"",FALSE,"","",TRUE
"182","32811936","","7431740","10.1038/s41415-020-1920-0","PMC 7431740.xml",TRUE,FALSE,"10.1038/s41415-020-1920-0",FALSE,"",FALSE,"","",TRUE
"183","32811949","","7431749","10.1038/s41415-020-1918-7","PMC 7431749.xml",TRUE,TRUE,"10.1038/s41415-020-1918-7",FALSE,"",FALSE,"","",TRUE
"184","33353769","","7434382","10.1016/j.bjoms.2020.08.055","PMC 7434382.xml",TRUE,FALSE,"10.1016/j.bjoms.2020.08.055",FALSE,"",FALSE,"","",TRUE
"185","32981871","","7434462","10.1016/j.oooo.2020.08.012","PMC 7434462.xml",TRUE,TRUE,"10.1016/j.oooo.2020.08.012",FALSE,"",FALSE,"","",TRUE
"186","33071050","","7434494","10.1016/j.bjoms.2020.08.056","PMC 7434494.xml",TRUE,FALSE,"10.1016/j.bjoms.2020.08.056",FALSE,"",FALSE,"","",TRUE
"187","33008625","","7435322","10.1016/j.bjoms.2020.08.070","PMC 7435322.xml",TRUE,TRUE,"10.1016/j.bjoms.2020.08.070",FALSE,"",FALSE,"","",TRUE
"188","32981760","","7435348","10.1016/j.bjoms.2020.08.072","PMC 7435348.xml",TRUE,FALSE,"10.1016/j.bjoms.2020.08.072",FALSE,"",FALSE,"","",TRUE
"189","33208288","","7435349","10.1016/j.bjoms.2020.08.065","PMC 7435349.xml",TRUE,FALSE,"10.1016/j.bjoms.2020.08.065",FALSE,"",FALSE,"","",TRUE
"190","32749707","","7436211","10.1002/jdd.12359","PMC 7436211.xml",TRUE,TRUE,"10.1002/jdd.12359",FALSE,"",FALSE,"","",TRUE
"191","32790940","","7436214","10.1111/edt.12589","PMC 7436214.xml",TRUE,FALSE,"10.1111/edt.12589",FALSE,"",FALSE,"","",TRUE
"192","32772370","","7436295","10.1002/jdd.12361","PMC 7436295.xml",TRUE,FALSE,"10.1002/jdd.12361",FALSE,"",FALSE,"","",TRUE
"193","32789943","","7436321","10.1111/eje.12589","PMC 7436321.xml",TRUE,TRUE,"10.1111/eje.12589",FALSE,"",FALSE,"","",TRUE
"194","32738815","","7436400","10.1002/jdd.12358","PMC 7436400.xml",TRUE,FALSE,"10.1002/jdd.12358",FALSE,"",FALSE,"","",TRUE
"195","32738828","","7436409","10.1002/jdd.12355","PMC 7436409.xml",TRUE,TRUE,"10.1002/jdd.12355",FALSE,"",FALSE,"","",TRUE
"196","32749718","","7436449","10.1002/jdd.12363","PMC 7436449.xml",TRUE,TRUE,"10.1002/jdd.12363",FALSE,"",FALSE,"","",TRUE
"197","32748562","","7436454","10.1111/ipd.12679","PMC 7436454.xml",TRUE,FALSE,"10.1111/ipd.12679",FALSE,"",FALSE,"","",TRUE
"198","32790895","","7436516","10.1111/odi.13605","PMC 7436516.xml",FALSE,FALSE,"10.1111/odi.13605",FALSE,"",FALSE,"","",TRUE
"199","32791564","","7436518","10.1111/odi.13606","PMC 7436518.xml",TRUE,FALSE,"10.1111/odi.13606",FALSE,"",FALSE,"","",TRUE
"200","32780535","","7436656","10.1111/eje.12583","PMC 7436656.xml",TRUE,TRUE,"10.1111/eje.12583",FALSE,"",FALSE,"","",TRUE
"201","32735690","","7436703","10.1111/iej.13373","PMC 7436703.xml",TRUE,TRUE,"10.1111/iej.13373",FALSE,"",FALSE,"","",TRUE
"202","32761861","","7436749","10.1002/jdd.12370","PMC 7436749.xml",TRUE,TRUE,"10.1002/jdd.12370",FALSE,"",FALSE,"","",TRUE
"203","32761880","","7436751","10.1002/jdd.12366","PMC 7436751.xml",TRUE,TRUE,"10.1002/jdd.12366",FALSE,"",FALSE,"","",TRUE
"204","32749700","","7436838","10.1002/jdd.12365","PMC 7436838.xml",TRUE,FALSE,"10.1002/jdd.12365",FALSE,"",FALSE,"","",TRUE
"205","32844967","","7437148","10.1590/2177-6709.25.3.007-008.edt","PMC 7437148.xml",TRUE,FALSE,"10.1590/2177-6709.25.3.007-008.edt",FALSE,"",FALSE,"","",TRUE
"206","32827598","","7438225","10.1016/j.jdent.2020.103456","PMC 7438225.xml",TRUE,TRUE,"10.1016/j.jdent.2020.103456",FALSE,"",FALSE,"","",TRUE
"207","32828609","","7439000","10.1016/j.ajodo.2020.06.028","PMC 7439000.xml",TRUE,TRUE,"10.1016/j.ajodo.2020.06.028",FALSE,"",FALSE,"","",TRUE
"208","32981876","","7440227","10.1016/j.oooo.2020.08.015","PMC 7440227.xml",TRUE,TRUE,"10.1016/j.oooo.2020.08.015",FALSE,"",FALSE,"","",TRUE
"209","32841654","","7443083","10.1016/j.joen.2020.08.008","PMC 7443083.xml",TRUE,FALSE,"10.1016/j.joen.2020.08.008",FALSE,"",FALSE,"","",TRUE
"210","32614681","","7444020","10.1177/0022034520940288","PMC 7444020.xml",TRUE,FALSE,"10.1177/0022034520940288",FALSE,"",FALSE,"","",TRUE
"211","33218695","","7446613","10.1016/j.bjoms.2020.08.100","PMC 7446613.xml",TRUE,FALSE,"10.1016/j.bjoms.2020.08.100",FALSE,"",FALSE,"","",TRUE
"212","33308876","","7446653","10.1016/j.bjoms.2020.08.099","PMC 7446653.xml",TRUE,TRUE,"10.1016/j.bjoms.2020.08.099",FALSE,"",FALSE,"","",TRUE
"213","32933788","","7449978","10.1016/j.bjoms.2020.08.104","PMC 7449978.xml",TRUE,FALSE,"10.1016/j.bjoms.2020.08.104",FALSE,"",FALSE,"","",TRUE
"214","32926868","","7451003","10.1016/j.joms.2020.08.024","PMC 7451003.xml",TRUE,TRUE,"10.1016/j.joms.2020.08.024",FALSE,"",FALSE,"","",TRUE
"215","32912655","","7451123","10.1016/j.ijom.2020.08.007","PMC 7451123.xml",TRUE,FALSE,"10.1016/j.ijom.2020.08.007",FALSE,"",FALSE,"","",TRUE
"216","32857641","","7457005","10.1177/0022034520954126","PMC 7457005.xml",TRUE,TRUE,"10.1177/0022034520954126",FALSE,"",FALSE,"","",TRUE
"217","32881174","","7461019","10.1111/odi.13613","PMC 7461019.xml",TRUE,FALSE,"10.1111/odi.13613",FALSE,"",FALSE,"","",TRUE
"218","32844402","","7461192","10.1002/jdd.12401","PMC 7461192.xml",TRUE,FALSE,"10.1002/jdd.12401",FALSE,"",FALSE,"","",TRUE
"219","32813876","","7461196","10.1002/jdd.12364","PMC 7461196.xml",TRUE,TRUE,"10.1002/jdd.12364",FALSE,"",FALSE,"","",TRUE
"220","32815633","","7461301","10.1111/scd.12510","PMC 7461301.xml",TRUE,FALSE,"10.1111/scd.12510",FALSE,"",FALSE,"","",TRUE
"221","32852882","","7461360","10.1111/odi.13620","PMC 7461360.xml",TRUE,FALSE,"10.1111/odi.13620",FALSE,"",FALSE,"","",TRUE
"222","32876748","","7464055","10.1007/s00784-020-03549-1","PMC 7464055.xml",TRUE,FALSE,"10.1007/s00784-020-03549-1",FALSE,"",FALSE,"","",TRUE
"223","33069549","","7470726","10.1016/j.bjoms.2020.08.114","PMC 7470726.xml",TRUE,TRUE,"10.1016/j.bjoms.2020.08.114",FALSE,"",FALSE,"","",TRUE
"224","32833833","","7480795","10.1097/SCS.0000000000006619","PMC 7480795.xml",TRUE,FALSE,"10.1097/SCS.0000000000006619",FALSE,"",FALSE,"","",TRUE
"225","32833832","","7480802","10.1097/SCS.0000000000006886","PMC 7480802.xml",TRUE,TRUE,"10.1097/SCS.0000000000006886",FALSE,"",FALSE,"","",TRUE
"226","33752920","","7485452","10.1016/j.bjoms.2020.09.006","PMC 7485452.xml",TRUE,FALSE,"10.1016/j.bjoms.2020.09.006",FALSE,"",FALSE,"","",TRUE
"227","33349495","","7485545","10.1016/j.bjoms.2020.09.014","PMC 7485545.xml",TRUE,FALSE,"10.1016/j.bjoms.2020.09.014",FALSE,"",FALSE,"","",TRUE
"228","32942933","","7502681","10.1177/2380084420961089","PMC 7502681.xml",TRUE,FALSE,"10.1177/2380084420961089",FALSE,"",FALSE,"","",TRUE
"229","33131568","","7505627","10.1016/j.ajodo.2020.08.010","PMC 7505627.xml",TRUE,FALSE,"10.1016/j.ajodo.2020.08.010",FALSE,"",FALSE,"","",TRUE
"230","33303095","","7508004","10.1016/j.jebdp.2020.101499","PMC 7508004.xml",TRUE,FALSE,"10.1016/j.jebdp.2020.101499",FALSE,"",FALSE,"","",TRUE
"231","32959709","","7509243","10.1177/2380084420962399","PMC 7509243.xml",TRUE,TRUE,"10.1177/2380084420962399",FALSE,"",FALSE,"","",TRUE
"232","32979456","","7510560","10.1016/j.jdent.2020.103481","PMC 7510560.xml",TRUE,FALSE,"10.1016/j.jdent.2020.103481",FALSE,"",FALSE,"","",TRUE
"233","32978529","","7517051","10.1038/s41432-020-0116-4","PMC 7517051.xml",TRUE,FALSE,"10.1038/s41432-020-0116-4",FALSE,"",FALSE,"","",TRUE
"234","32978531","","7517052","10.1038/s41432-020-0117-3","PMC 7517052.xml",TRUE,FALSE,"10.1038/s41432-020-0117-3",FALSE,"",FALSE,"","",TRUE
"235","32978532","","7517064","10.1038/s41432-020-0115-5","PMC 7517064.xml",TRUE,TRUE,"10.1038/s41432-020-0115-5",FALSE,"",FALSE,"","",TRUE
"236","32978581","","7517741","10.1038/s41415-020-2180-8","PMC 7517741.xml",TRUE,FALSE,"10.1038/s41415-020-2180-8",FALSE,"",FALSE,"","",TRUE
"237","32978579","","7517749","10.1038/s41415-020-2114-5","PMC 7517749.xml",TRUE,TRUE,"10.1038/s41415-020-2114-5",FALSE,"",FALSE,"","",TRUE
"238","32978576","","7517750","10.1038/s41415-020-2055-z","PMC 7517750.xml",TRUE,FALSE,"10.1038/s41415-020-2055-z",FALSE,"",FALSE,"","",TRUE
"239","32997092","","7521424","10.1590/1678-7757-2020-0358","PMC 7521424.xml",TRUE,TRUE,"10.1590/1678-7757-2020-0358",FALSE,"",FALSE,"","",TRUE
"240","33250171","","7524642","10.1016/j.adaj.2020.09.022","PMC 7524642.xml",TRUE,FALSE,"10.1016/j.adaj.2020.09.022",FALSE,"",FALSE,"","",TRUE
"241","33032859","","7526637","10.1016/j.ijom.2020.09.014","PMC 7526637.xml",TRUE,TRUE,"10.1016/j.ijom.2020.09.014",FALSE,"",FALSE,"","",TRUE
"242","32985329","","7527907","10.1177/0022034520962087","PMC 7527907.xml",TRUE,FALSE,"10.1177/0022034520962087",FALSE,"",FALSE,"","",TRUE
"243","32985322","","7527908","10.1177/2380084420962778","PMC 7527908.xml",TRUE,TRUE,"10.1177/2380084420962778",FALSE,"",FALSE,"","",TRUE
"244","33203519","","7531429","10.1016/j.joms.2020.09.037","PMC 7531429.xml",TRUE,FALSE,"10.1016/j.joms.2020.09.037",FALSE,"",FALSE,"","",TRUE
"245","33023743","","7532753","10.1016/j.prosdent.2020.08.004","PMC 7532753.xml",TRUE,TRUE,"10.1016/j.prosdent.2020.08.004",FALSE,"",FALSE,"","",TRUE
"246","33023729","","7532937","10.1016/j.ejwf.2020.09.005","PMC 7532937.xml",TRUE,FALSE,"10.1016/j.ejwf.2020.09.005",FALSE,"",FALSE,"","",TRUE
"247","32950037","","7537059","10.1111/scd.12523","PMC 7537059.xml",TRUE,FALSE,"10.1111/scd.12523",FALSE,"",FALSE,"","",TRUE
"248","32954610","","7537070","10.1111/eje.12600","PMC 7537070.xml",TRUE,FALSE,"10.1111/eje.12600",FALSE,"",FALSE,"","",TRUE
"249","32959382","","7537088","10.1002/jdd.12423","PMC 7537088.xml",TRUE,FALSE,"10.1002/jdd.12423",FALSE,"",FALSE,"","",TRUE
"250","32954532","","7537095","10.1002/jdd.12413","PMC 7537095.xml",TRUE,TRUE,"10.1002/jdd.12413",FALSE,"",FALSE,"","",TRUE
"251","32966633","","7537197","10.1111/joor.13098","PMC 7537197.xml",TRUE,FALSE,"10.1111/joor.13098",FALSE,"",FALSE,"","",TRUE
"252","32949058","","7537273","10.1111/ipd.12722","PMC 7537273.xml",TRUE,FALSE,"10.1111/ipd.12722",FALSE,"",FALSE,"","",TRUE
"253","32978832","","7537327","10.1111/ger.12499","PMC 7537327.xml",TRUE,FALSE,"10.1111/ger.12499",FALSE,"",FALSE,"","",TRUE
"254","32978848","","7537505","10.1111/ipd.12732","PMC 7537505.xml",TRUE,TRUE,"10.1111/ipd.12732",FALSE,"",FALSE,"","",TRUE
"255","32961585","","7537538","10.1111/idj.12620","PMC 7537538.xml",TRUE,FALSE,"10.1111/idj.12620",FALSE,"",FALSE,"","",TRUE
"256","33032593","","7543039","10.1186/s12903-020-01270-9","PMC 7543039.xml",TRUE,FALSE,"10.1186/s12903-020-01270-9",FALSE,"",FALSE,"","",TRUE
"257","33045270","","7545210","10.1016/j.joen.2020.09.018","PMC 7545210.xml",TRUE,TRUE,"10.1016/j.joen.2020.09.018",FALSE,"",FALSE,"","",TRUE
"258","33037360","","7546139","10.1038/s41415-020-2153-y","PMC 7546139.xml",TRUE,FALSE,"10.1038/s41415-020-2153-y",FALSE,"",FALSE,"","",TRUE
"259","33058936","","7550122","10.1016/j.joen.2020.10.002","PMC 7550122.xml",TRUE,FALSE,"10.1016/j.joen.2020.10.002",FALSE,"",FALSE,"","",TRUE
"260","33050914","","7552581","10.1186/s12903-020-01273-6","PMC 7552581.xml",TRUE,TRUE,"10.1186/s12903-020-01273-6",FALSE,"",FALSE,"","",TRUE
"261","33127166","","7556257","10.1016/j.bjoms.2020.09.037","PMC 7556257.xml",TRUE,FALSE,"10.1016/j.bjoms.2020.09.037",FALSE,"",FALSE,"","",TRUE
"262","33071007","","7560385","10.1016/j.adaj.2020.09.005","PMC 7560385.xml",TRUE,TRUE,"10.1016/j.adaj.2020.09.005",FALSE,"",FALSE,"","",TRUE
"263","33129751","","7561523","10.1016/j.joms.2020.10.015","PMC 7561523.xml",TRUE,TRUE,"10.1016/j.joms.2020.10.015",FALSE,"",FALSE,"","",TRUE
"264","33069219","","7568462","10.1186/s12903-020-01263-8","PMC 7568462.xml",TRUE,TRUE,"10.1186/s12903-020-01263-8",FALSE,"",FALSE,"","",TRUE
"265","33076880","","7569355","10.1186/s12903-020-01274-5","PMC 7569355.xml",TRUE,FALSE,"10.1186/s12903-020-01274-5",FALSE,"",FALSE,"","",TRUE
"266","33223376","","7571895","10.1016/j.ajodo.2020.09.009","PMC 7571895.xml",TRUE,TRUE,"10.1016/j.ajodo.2020.09.009",FALSE,"",FALSE,"","",TRUE
